sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
KC197865,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2051/fox/aug09/Udine
KC197866,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2115/fox/aug09/Udine
KC197867,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2116/fox/aug09/Udine
KC197868,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2172/fox/aug09/Udine
KC197869,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2369/fox/sept09/Udine
KC197870,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2417/fox/sept09/Udine
KC197871,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2420/fox/sept09/Udine
KC197872,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2439/fox/sept09/Udine
KC197873,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2472/fox/sept09/Udine
KC197874,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2474/fox/sept09/Udine
KC197875,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2008,2008,2008,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-25/fox/dec08/Udine
KC197876,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2536/fox/oct09/Udine
KC197877,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2616/fox/oct09/Pordenone
KC197878,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2617/fox/oct09/Pordenone
KC197879,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2904/fox/oct09/Pordenone
KC197880,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-2906/fox/oct09/Pordenone
KC197881,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3042/fox/nov09/Pordenone
KC197882,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3176/fox/nov09/Pordenone
KC197883,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3269/fox/nov09/Belluno
KC197884,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3270/fox/nov09/Belluno
KC197885,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3310/fox/nov09/Udine
KC197886,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3342/fox/nov09/Belluno
KC197887,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3425/fox/nov09/Belluno
KC197888,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3509/fox/nov09/Belluno
KC197889,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3561/fox/dec09/Belluno
KC197890,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3590/fox/dec09/Belluno
KC197891,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3592/fox/dec09/Belluno
KC197892,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3694/fox/dec09/Belluno
KC197893,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3705/fox/dec09/Belluno
KC197894,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3766/fox/dec09/Pordenone
KC197895,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3796/fox/dec09/Belluno
KC197896,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3806/fox/dec09/Belluno
KC197897,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3811/fox/dec09/Belluno
KC197898,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-3845/fox/dec09/Udine
KC197899,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-556/fox/mar09/Udine
KC197900,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-578/fox/mar09/Udine
KC197901,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2344,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS09-899/fox/may09/Udine
KC197902,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-104/fox/jan10/Belluno
KC197903,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1072/fox/feb10/Belluno
KC197904,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1126/fox/feb10/Udine
KC197905,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1331/fox/mar10/Trento
KC197906,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1351/fox/feb10/Udine
KC197907,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1617/fox/mar10/Belluno
KC197908,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1618/fox/mar10/Belluno
KC197909,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1709/fox/mar10/Udine
KC197910,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1719/fox/Mar10/Belluno
KC197911,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1735/fox/Mar10/Belluno
KC197912,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1832/fox/mar10/Belluno
KC197913,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1919/fox/Mar10/Belluno
KC197914,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1934/fox/mar10/Pordenone
KC197915,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-1954/fox/mar10/Udine
KC197916,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2362,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2008/fox/Mar10/Belluno
KC197917,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2009/fox/Mar10/Belluno
KC197918,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2048/fox/mar10/Belluno
KC197919,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2052/fox/mar10/Belluno
KC197920,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2121/fox/apr10/Pordenone
KC197921,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-213/fox/jan10/Belluno
KC197922,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2137/fox/apr10/Belluno
KC197923,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2142/fox/apr10/Belluno
KC197924,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-215/fox/jan10/Belluno
KC197925,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2151/fox/apr10/Belluno
KC197926,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2269/fox/apr10/Belluno
KC197927,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-236/fox/jan10/Belluno
KC197928,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-237/fox/jan10/Belluno
KC197929,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2279,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2469/fox/apr10/Belluno
KC197930,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-25/fox/jan10/Belluno
KC197931,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2511/fox/apr10/Belluno
KC197932,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2520/fox/apr10/Belluno
KC197933,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2664/fox/Apr10/Belluno
KC197934,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2711/fox/apr10/Udine
KC197935,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2782/fox/May10/Belluno
KC197936,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2803/fox/apr10/Bolzano
KC197937,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2804/fox/May10/bolzano
KC197938,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2811/fox/May10/udine
KC197939,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2892/fox/may10/Belluno
KC197940,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-29/fox/jan10/Belluno
KC197941,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-2979/fox/may10/Belluno
KC197942,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3066/fox/may10/Belluno
KC197943,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3098/fox/may10/Belluno
KC197944,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3200/fox/may10/Bolzano
KC197945,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3263/fox/jun10/Belluno
KC197946,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3313/fox/may10/Belluno
KC197947,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3410/fox/jun10/Bolzano
KC197948,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3417/fox/may10/Trento
KC197949,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3570/Fox/Jun10/Belluno
KC197950,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3636/fox/jun10/Trento
KC197951,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-380/fox/jan10/Belluno
KC197952,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-3888/fox/jul10/Trento
KC197953,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-394/fox/jan10/Belluno
KC197954,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-396/fox/jan10/Belluno
KC197955,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-44/fox/jan10/Belluno
KC197956,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-46/fox/dec09/Belluno
KC197957,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-476/fox/jan10/Belluno
KC197958,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-484/fox/Jan10/Belluno
KC197959,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2303,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-5066/fox/aug10/Belluno
KC197960,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-52/fox/jan10/Belluno
KC197961,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-549/fox/jan10/Belluno
KC197962,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-65/fox/jan10/Pordenone
KC197963,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-704/fox/feb10/Belluno
KC197964,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-843/fox/feb10/trento
KC197965,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-93/fox/jan10/Belluno
KC197966,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2010,2010,2010,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS10-94/fox/jan10/Belluno
KC197967,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2011,2011,2011,2365,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RS11-819/fox/feb11/Belluno
KC197968,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,2314,31-Mar-13,14-May-13,Vulpes vulpes,23603764,RSR09-3234/fox/oct09/Belluno
KC197969,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2008,2008,2008,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS08-1981/fox/oct08/Udine
KC197970,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2008,2008,2008,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS08-2088/fox/oct08/Udine
KC197971,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2008,2008,2008,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS08-2396/fox/nov08/Udine
KC197972,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2008,2008,2008,674,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS08-2445/fox/nov08/Udine
KC197973,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2008,2008,2008,674,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS08-2624/fox/dec08/Udine
KC197974,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2008,2008,2008,674,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS08-2628/fox/dec08/Udine
KC197975,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-1346/fox/jun09/Udine
KC197976,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-1452/fox/jun09/Udine
KC197977,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,704,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-1964/fox/jul09/Udine
KC197978,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2051/fox/aug09/Udine
KC197979,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2115/fox/aug09/Udine
KC197980,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2116/fox/aug09/Udine
KC197981,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2172/fox/aug09/Udine
KC197982,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2369/fox/sept09/Udine
KC197983,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2417/fox/sept09/Udine
KC197984,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,698,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2420/fox/sept09/Udine
KC197985,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2439/fox/sept09/Udine
KC197986,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2472/fox/sept09/Udine
KC197987,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2474/fox/sept09/Udine
KC197988,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2008,2008,2008,579,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-25/fox/dec08/Udine
KC197989,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2536/fox/oct09/Udine
KC197990,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2616/fox/oct09/Pordenone
KC197991,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2617/fox/oct09/Pordenone
KC197992,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2904/fox/oct09/Pordenone
KC197993,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-2906/fox/oct09/Pordenone
KC197994,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3042/fox/nov09/Pordenone
KC197995,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,665,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3176/fox/nov09/Pordenone
KC197996,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,665,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3269/fox/nov09/Belluno
KC197997,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3270/fox/nov09/Belluno
KC197998,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3310/fox/nov09/Udine
KC197999,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3342/fox/nov09/Belluno
KC198000,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3425/fox/nov09/Belluno
KC198001,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3509/fox/nov09/Belluno
KC198002,AL_Cosmopolitan_WE,Cosmopolitan WE,ITA,Italy,-,2009,2009,2009,716,31-Mar-13,31-Mar-13,Vulpes vulpes,23603764,RS09-3561/fox/dec09/Belluno
