sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
EF611865,AL_Arctic_AL1a,Arctic AL1a,-,India,-,-,-,2008,1350,06-Mar-08,26-Jul-16,-,17599781,I_96
EF611866,AL_Arctic_AL1a,Arctic AL1a,-,India,-,-,-,2008,1350,06-Mar-08,26-Jul-16,-,17599781,I_81
EF611867,AL_Arctic_AL1a,Arctic AL1a,-,India,-,-,-,2008,1350,06-Mar-08,26-Jul-16,-,17599781,I_76
EF611868,AL_Arctic_AL2,Arctic AL2,-,Russia,Southern Siberia,1980,1980,1980,1350,06-Mar-08,26-Jul-16,Canis familiaris,17599781,994_dog
EF611869,AL_Arctic_AL1b,Arctic AL1b,-,Iraq,-,2005,2005,2005,1350,06-Mar-08,26-Jul-16,Canis familiaris,17599781,Iraq_dog
FJ228546,AL_Arctic_AL1a,Arctic AL1a,USA,United States,Alaska,2007,2007,2007,1350,08-Mar-09,24-Jul-16,Vulpes lagopus,-,AKDOG2007
KU963488,AL_Arctic_AL1a,Arctic AL1a,-,United States,-,2007,2007,2007,1350,06-Nov-16,06-Nov-16,Vulpes lagopus,-,SN1-58-ArcticFoxUSA2007
KU963504,AL_Arctic_AL1a,Arctic AL1a,-,India,-,1987,1987,1987,1350,06-Nov-16,06-Nov-16,Canis familiaris,-,SN17-60-CanineIND1987
U22654,AL_Arctic_A,Arctic A,-,Greenland,-,1981,1981,1981,1350,21-Jul-95,21-Jul-95,Vulpes lagopus,7778285,8684GRO
U22655,AL_Arctic_A,Arctic A,-,Canada,-,1990,1990,1990,1350,21-Jul-95,21-Jul-95,Vulpes vulpes,7778285,9105CAN
U22656,AL_Arctic_A,Arctic A,-,Russia,-,1988,1988,1988,1350,21-Jul-95,21-Jul-95,Vulpes lagopus,7778285,9141RUS
KC792207,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2005,2005,2005,1203,18-Jun-13,18-Jun-13,-,-,I_81
DQ108933,AL_Arctic_A,Arctic A,-,-,-,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,90RABN05304
DQ118245,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Vulpes,16103358,90RABN05305
DQ118246,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN05809
DQ118247,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN05831
DQ118248,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Canis latrans,16103358,90RABN06620
DQ118249,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN09141
DQ123843,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN09199
DQ123844,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,90RABN09201
DQ123845,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,90RABN09236
DQ123846,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN09255
DQ123847,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN09259
DQ123848,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN09268
DQ123849,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN09510
DQ123850,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,90RABN09529
DQ123851,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1990,1990,1990,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,90RABN09932
DQ123852,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,91RABN00870
DQ123853,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,91RABN00987
DQ123854,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,91RABN01322
DQ125459,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,91RABN01842
DQ125460,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,91RABN02012
DQ125461,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,91RABN02155
DQ125462,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1991,1991,1991,1059,23-Jul-05,08-Mar-17,Mephitis mephitis,16103358,91RABN02753
DQ125463,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1992,1992,1992,1059,23-Jul-05,08-Mar-17,Canis lupus,16103358,92RABN00595
DQ125464,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN00176
DQ125465,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,23-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN0215
DQ129670,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN01288
DQ129671,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN00340
DQ129672,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN00661
DQ129673,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN01152
DQ129674,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN01832
DQ129675,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN01341
DQ129676,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN01437
DQ129677,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN04837
DQ129678,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN02565
DQ129679,AL_Arctic_A,Arctic A,CAN,Canada,Ontario,1993,1993,1993,1059,25-Jul-05,08-Mar-17,Vulpes vulpes,16103358,93RABN04730
DQ275562,AL_Arctic_AL2,Arctic AL2,-,Korea,-,-,-,2005,930,10-Dec-05,10-Dec-05,Canis familiaris,-,V739
AF369265,AL_Arctic_A,Arctic A,-,Canada,-,-,-,2001,920,21-May-01,03-Dec-09,Vulpes vulpes,9191862,ONT1.RFX
AF369266,AL_Arctic_A,Arctic A,-,-,-,-,-,2001,920,21-May-01,03-Dec-09,Vulpes vulpes,9191862,ONT2.RFX
AF369267,AL_Arctic_A,Arctic A,-,-,-,-,-,2001,920,21-May-01,03-Dec-09,Vulpes vulpes,9191862,ONT3.RFX
AF369268,AL_Arctic_A,Arctic A,-,-,-,-,-,2001,920,21-May-01,03-Dec-09,Vulpes vulpes,9191862,ONT4.RFX
AF369269,AL_Arctic_A,Arctic A,-,Canada,-,-,-,2001,920,21-May-01,03-Dec-09,Vulpes vulpes,9191862,ONT5.RFX
AF369270,AL_Arctic_A,Arctic A,-,-,-,-,-,2001,920,21-May-01,03-Dec-09,Vulpes vulpes,9191862,ARC5.RFX
AF369284,AL_Arctic_AL2,Arctic AL2,-,Russia,-,1988,1988,1988,920,21-May-01,03-Dec-09,Procyon lotor,12127791,RU9.RD
AF369310,AL_Arctic_AL1a,Arctic AL1a,-,India,-,1995,1995,1995,920,21-May-01,03-Dec-09,Canis familiaris,12127791,I19.DG
AF369317,AL_Arctic_AL3,Arctic AL3,-,Nepal,-,1989,1989,1989,920,21-May-01,03-Dec-09,Canis familiaris,12127791,V121.DG
AF369318,AL_Arctic_AL3,Arctic AL3,-,Nepal,-,1989,1989,1989,920,21-May-01,03-Dec-09,Canis familiaris,12127791,V123.DG
AF369319,AL_Arctic_AL3,Arctic AL3,-,Nepal,-,1989,1989,1989,920,21-May-01,03-Dec-09,Canis familiaris,12127791,V124.DG
AF369330,AL_Arctic_AL1a,Arctic AL1a,-,India,-,1991,1991,1991,920,21-May-01,03-Dec-09,Bos,12127791,V458.DG
EF178174,AL_Arctic_A,Arctic A,-,Canada,Timmins,1991,1991,1991,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,91N5406
EF178175,AL_Arctic_A,Arctic A,-,Canada,Peawanuk,1992,1992,1992,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,92N4055
EF178176,AL_Arctic_A,Arctic A,-,Canada,Resolute Bay,1993,1993,1993,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,93N0398
EF178177,AL_Arctic_A,Arctic A,-,Canada,Iqaluit,1993,1993,1993,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,93N0625
EF178178,AL_Arctic_A,Arctic A,-,Canada,Cape Dorset,1993,1993,1993,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,93N0782
EF178179,AL_Arctic_A,Arctic A,-,Canada,Resolute Bay,1993,1993,1993,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,93N1395
EF178180,AL_Arctic_A,Arctic A,-,Canada,Puvirnituq,1996,1996,1996,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,96N1804
EF178181,AL_Arctic_A,Arctic A,-,Canada,Mary's Harbour,1996,1996,1996,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,96N1855
EF178182,AL_Arctic_A,Arctic A,-,Canada,Churchill Falls,1996,1996,1996,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,96N2026
EF178183,AL_Arctic_A,Arctic A,-,Canada,Nain,1996,1996,1996,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,96N2393
EF178184,AL_Arctic_A,Arctic A,-,Canada,Schefferville,1996,1996,1996,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,96N2397
EF178185,AL_Arctic_A,Arctic A,-,Canada,Fort Severn,2000,2000,2000,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,00L0408
EF178186,AL_Arctic_A,Arctic A,-,Canada,Paulatuk,2000,2000,2000,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,00L0417
EF178187,AL_Arctic_A,Arctic A,-,Canada,Tuktoyaktuk,2000,2000,2000,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,00L0528
EF178189,AL_Arctic_A,Arctic A,-,Canada,Dorval,2000,2000,2000,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,00N3420
EF178190,AL_Arctic_A,Arctic A,-,Canada,Mirabel,2000,2000,2000,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,00N4337
EF178191,AL_Arctic_A,Arctic A,-,Canada,Cochrane,2000,2000,2000,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,00N4820
EF178193,AL_Arctic_A,Arctic A,-,Canada,Inukjuak,2002,2002,2002,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N2258
EF178195,AL_Arctic_A,Arctic A,-,Canada,Salluit,2002,2002,2002,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N2980
EF178196,AL_Arctic_A,Arctic A,-,Canada,Cartwright,2002,2002,2002,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N3548
EF178197,AL_Arctic_A,Arctic A,-,Canada,Port Saunders,2002,2002,2002,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N9337
EF178199,AL_Arctic_A,Arctic A,-,Canada,Akulivik,2003,2003,2003,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N1204
EF178200,AL_Arctic_A,Arctic A,-,Canada,Puvirnituq,2003,2003,2003,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N1497
EF178201,AL_Arctic_A,Arctic A,-,Canada,Sop's Arm,2003,2003,2003,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N1834
EF178202,AL_Arctic_A,Arctic A,-,Canada,Daniel's Harbour,2003,2003,2003,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N3532
EF178203,AL_Arctic_A,Arctic A,-,Canada,White Bay South,2003,2003,2003,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N4056
EF178204,AL_Arctic_A,Arctic A,-,Canada,White Bay South,2003,2003,2003,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N4057
EF178205,AL_Arctic_A,Arctic A,-,Canada,White Bay South,2003,2003,2003,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N4058
EF178206,AL_Arctic_A,Arctic A,-,Canada,White Bay South,2003,2003,2003,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N4923
EF178208,AL_Arctic_A,Arctic A,-,Canada,Nain,2004,2004,2004,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,04N3365
EF178209,AL_Arctic_A,Arctic A,-,Canada,Kuujjuaq,2004,2004,2004,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,04N3719
EF178210,AL_Arctic_A,Arctic A,-,Canada,Davis Inlet,2004,2004,2004,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,04N3889
EF178211,AL_Arctic_A,Arctic A,-,Canada,Kuujjuaq,2004,2004,2004,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,04N4249
EF178212,AL_Arctic_A,Arctic A,-,Canada,Kuujjuaq,2004,2004,2004,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,04N4250
EF178213,AL_Arctic_A,Arctic A,-,Canada,Davis Inlet,2004,2004,2004,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,04N4320
EF178214,AL_Arctic_A,Arctic A,-,Canada,Davis Inlet,2004,2004,2004,900,07-Feb-07,14-Jul-16,Vulpes vulpes,-,04N5133
EF178188,AL_Arctic_A,Arctic A,-,Canada,North Bay,2000,2000,2000,898,07-Feb-07,14-Jul-16,Vulpes vulpes,-,00N1512
DQ076106,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Chuncheon-si,2004,2004,2004,872,18-Nov-05,26-Jul-16,Nyctereutes procyonoides,16051390,SKRRD0406CC
DQ076107,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Hwacheon-gun,2004,2004,2004,872,18-Nov-05,26-Jul-16,Bos,16051390,SKRBV0404HC
DQ076108,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Yeoncheon-gun,1998,1998,1998,872,18-Nov-05,26-Jul-16,Bos,16051390,SKRBV9801YC
DQ076109,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Cheorwon-gun,2002,2002,2002,872,18-Nov-05,26-Jul-16,Canis lupus familiaris,16051390,SKRDG0203CW
DQ076110,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Goyang-si,1999,1999,1999,872,18-Nov-05,26-Jul-16,Canis lupus familiaris,16051390,SKRDG9901GY
DQ076111,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Paju-si,1999,1999,1999,872,18-Nov-05,26-Jul-16,Nyctereutes procyonoides,16051390,SKRRD9902PJ
DQ076112,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Paju-si,1999,1999,1999,872,18-Nov-05,26-Jul-16,Nyctereutes procyonoides,16051390,SKRRD9901PJ
DQ076113,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Goyang-si,1999,1999,1999,872,18-Nov-05,26-Jul-16,Canis lupus familiaris,16051390,SKRDG9902GY
DQ076114,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Hwacheon-gun,2002,2002,2002,872,18-Nov-05,26-Jul-16,Canis lupus familiaris,16051390,SKRDG0204HC
DQ076115,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Cheorwon-gun,2004,2004,2004,872,18-Nov-05,26-Jul-16,Bos,16051390,SKRBV0403CW
DQ076116,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Hwacheon-gun,2002,2002,2002,872,18-Nov-05,26-Jul-16,Nyctereutes procyonoides,16051390,SKRRD0205HC
DQ076117,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,-,-,2005,872,18-Nov-05,26-Jul-16,-,16051390,SKRRD0204CW
DQ076118,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,Yanggu-gun,1999,1999,1999,872,18-Nov-05,26-Jul-16,Nyctereutes procyonoides,16051390,SKRRD9903YG
EF178192,AL_Arctic_A,Arctic A,-,Canada,Rigolet,2001,2001,2001,857,07-Feb-07,14-Jul-16,Vulpes vulpes,-,01N1650
AY353860,AL_Arctic_AL2,Arctic AL2,-,Russia,Chabarovsk,-,-,2004,854,01-Aug-04,26-Jul-16,Nyctereutes procyonoides,15650080,857r
AY353861,AL_Arctic_AL2,Arctic AL2,-,Russia,Chita,-,-,2004,854,01-Aug-04,26-Jul-16,Vulpes corsac,15650080,304c
AY353862,AL_Arctic_AL2,Arctic AL2,-,Russia,Chita,-,-,2004,854,01-Aug-04,26-Jul-16,Vulpes corsac,15650080,248c
AY353864,AL_Arctic_A,Arctic A,-,Russia,Krasnoyarsk,-,-,2004,854,01-Aug-04,26-Jul-16,Homo sapiens,15650080,RVHK
AY353881,AL_Arctic_A,Arctic A,-,Russia,Tuva,-,-,2004,854,01-Aug-04,26-Jul-16,Citellus undulatus (rodent),15650080,rv250
AY353887,AL_Arctic_A,Arctic A,-,Russia,Yakutia,-,-,2004,854,01-Aug-04,26-Jul-16,Canis lupus,15650080,3510w
AY353888,AL_Arctic_A,Arctic A,-,Russia,Yakutia,-,-,2004,854,01-Aug-04,26-Jul-16,Vulpes lagopus,15650080,483a
AY353889,AL_Arctic_A,Arctic A,-,Russia,Yakutia,-,-,2004,854,01-Aug-04,26-Jul-16,Vulpes lagopus,15650080,743a
AY353894,AL_Arctic_AL1a,Arctic AL1a,-,India,-,-,-,2004,854,01-Aug-04,26-Jul-16,Homo sapiens,15650080,RV61
AY353895,AL_Arctic_AL1a,Arctic AL1a,-,Pakistan,-,-,-,2004,854,01-Aug-04,26-Jul-16,Bos taurus,15650080,196p
AY353896,AL_Arctic,Arctic,-,Pakistan,-,-,-,2004,854,01-Aug-04,26-Jul-16,Capra,15650080,277p
AY353898,AL_Arctic_A,Arctic A,-,United States,Alaska,-,-,2004,854,01-Aug-04,26-Jul-16,Canis lupus familiaris,15650080,4795
AY353899,AL_Arctic_A,Arctic A,-,United States,Alaska,-,-,2004,854,01-Aug-04,26-Jul-16,Vulpes vulpes,15650080,1421
AY353900,AL_Arctic_A,Arctic A,-,United States,Alaska,-,-,2004,854,01-Aug-04,26-Jul-16,Vulpes lagopus,15650080,1422
EF178198,AL_Arctic_A,Arctic A,-,Canada,Puvirnituq,2003,2003,2003,853,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N1166
EF178194,AL_Arctic_A,Arctic A,-,Canada,Cartwright,2002,2002,2002,823,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N2909
DQ280341,AL_Arctic,Arctic,IND,India,-,-,-,2005,750,28-Dec-05,26-Jul-16,-,16504574,-
DQ280343,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2005,742,28-Dec-05,26-Jul-16,-,16504574,-
DQ280339,AL_Arctic,Arctic,IND,India,-,-,-,2005,741,28-Dec-05,26-Jul-16,-,16504574,-
DQ784817,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2007,2007,2007,725,05-Aug-06,14-Jul-16,Canis familiaris,-,SRV BNG1
DQ784818,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2006,2006,2006,725,05-Aug-06,14-Jul-16,Canis familiaris,-,SRV BNG2
DQ280333,AL_Arctic,Arctic,IND,India,-,-,-,2005,721,28-Dec-05,26-Jul-16,-,-,-
DQ280346,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2005,711,28-Dec-05,26-Jul-16,-,16504574,-
DQ280340,AL_Arctic,Arctic,IND,India,-,-,-,2005,705,28-Dec-05,26-Jul-16,-,16504574,-
KC887341,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,701,19-Jun-13,19-Jun-13,Felis catus,-,KVAFSU_BNG_RB-02
EF178151,AL_Arctic_A,Arctic A,-,Canada,Cartwright,2002,2002,2002,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N2909
EF178152,AL_Arctic_A,Arctic A,-,Canada,Cartwright,2002,2002,2002,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N3548
EF178153,AL_Arctic_A,Arctic A,-,Canada,Port Saunders,2002,2002,2002,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N9337
EF178154,AL_Arctic_A,Arctic A,-,Canada,St. Paul's,2002,2002,2002,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,02N9406
EF178155,AL_Arctic_A,Arctic A,-,Canada,St. Paul's,2003,2003,2003,700,07-Feb-07,14-Jul-16,Felis catus,-,03N0132
EF178156,AL_Arctic_A,Arctic A,-,Canada,Sop's Arm,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N0352
EF178157,AL_Arctic_A,Arctic A,-,Canada,Sop's Arm,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N1834
EF178158,AL_Arctic_A,Arctic A,-,Canada,Pynn's Brook,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N1883
EF178159,AL_Arctic_A,Arctic A,-,Canada,Bellburns,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N2570
EF178160,AL_Arctic_A,Arctic A,-,Canada,Daniel's Harbour,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N2586
EF178162,AL_Arctic_A,Arctic A,-,Canada,Daniel's Harbour,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N2634
EF178164,AL_Arctic_A,Arctic A,-,Canada,Cormack,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N2792
EF178166,AL_Arctic_A,Arctic A,-,Canada,St. Paul's,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N3361
EF178167,AL_Arctic_A,Arctic A,-,Canada,Corner Brook,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N3362
EF178168,AL_Arctic_A,Arctic A,-,Canada,Cormack,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N3363
EF178170,AL_Arctic_A,Arctic A,-,Canada,White Bay South,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N4056
EF178171,AL_Arctic_A,Arctic A,-,Canada,White Bay South,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N4057
EF178172,AL_Arctic_A,Arctic A,-,Canada,White Bay South,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N4058
EF178173,AL_Arctic_A,Arctic A,-,Canada,White Bay South,2003,2003,2003,700,07-Feb-07,14-Jul-16,Vulpes vulpes,-,03N4923
EF178163,AL_Arctic_A,Arctic A,-,Canada,Daniel's Harbour,2003,2003,2003,699,07-Feb-07,14-Jul-16,Ovine,-,03N2718
EF178165,AL_Arctic_A,Arctic A,-,Canada,Daniel's Harbour,2003,2003,2003,699,07-Feb-07,14-Jul-16,Ovine,-,03N2795
EF178169,AL_Arctic_A,Arctic A,-,Canada,Daniel's Harbour,2003,2003,2003,699,07-Feb-07,14-Jul-16,Ovine,-,03N3532
DQ255915,AL_Arctic_AL1b,Arctic AL1b,IND,India,Ludhiana,2001,2001,2001,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R2
DQ255916,AL_Arctic,Arctic,IND,India,Sangrur,2001,2001,2001,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R3
DQ255917,AL_Arctic,Arctic,IND,India,Sangrur,2001,2001,2001,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R4
DQ255918,AL_Arctic_AL1a,Arctic AL1a,IND,India,Ropar,2001,2001,2001,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R5
DQ255919,AL_Arctic_AL1b,Arctic AL1b,IND,India,Bathindia,2001,2001,2001,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R6
DQ255920,AL_Arctic_AL1a,Arctic AL1a,IND,India,Ludhiana,2002,2002,2002,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R7
DQ255921,AL_Arctic_AL1a,Arctic AL1a,IND,India,Ludhiana,2002,2002,2002,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R8
DQ255922,AL_Arctic_AL1a,Arctic AL1a,IND,India,Ropar,2002,2002,2002,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R9
DQ255923,AL_Arctic_AL1a,Arctic AL1a,IND,India,Ludhiana,2002,2002,2002,695,15-Nov-05,26-Jul-16,buffalo,16954251,IIL R10
DQ255924,AL_Arctic_AL1a,Arctic AL1a,IND,India,Thrissur,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R76
DQ255925,AL_Arctic_AL1a,Arctic AL1a,IND,India,Thrissur,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R81
DQ255926,AL_Arctic_AL1a,Arctic AL1a,IND,India,Thrissur,2004,2004,2004,695,15-Nov-05,26-Jul-16,Capra hircus,16954251,IIL R82
DQ255927,AL_Arctic_AL1a,Arctic AL1a,IND,India,Thrissur,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R94
DQ255928,AL_Arctic_AL1a,Arctic AL1a,IND,India,Thrissur,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R96
DQ255929,AL_Arctic_AL1a,Arctic AL1a,IND,India,Thrissur,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R97
