sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
AB291085,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaberai,1999,1999,1999,609,01-Aug-07,05-Dec-08,Felis catus,18057829,BRct116
AB291086,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Gonçarves Dias,2003,2003,2003,609,01-Aug-07,05-Dec-08,Felis catus,18057829,BRct333
AB291087,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Sta Tereza,2001,2001,2001,609,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg101
AB291088,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Rio de Janeiro,1985,1985,1985,609,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg317
AB291089,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Batta do Corda,2003,2003,2003,609,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg335
AB291090,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaguaçu,2001,2001,2001,609,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg96
AB291091,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaguaçu,2001,2001,2001,609,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg97
AB291103,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2002,2002,2002,609,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx1
AB291104,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2001,2001,2001,609,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx3
AB291105,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2002,2002,2002,609,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx4
AB291106,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2002,2002,2002,609,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx5
AB291107,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2002,2002,2002,609,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx6
AF360848,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,Canada,-,-,-,2001,609,17-Apr-01,17-Apr-01,Mephitis mephitis,9191862,WCS1; 92RABL0867
AF360849,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,Canada,-,-,-,2001,609,17-Apr-01,17-Apr-01,Mephitis mephitis,9191862,WCS2; 92RABL1741
AY998247,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,La Paz,1991,1991,1991,607,04-May-05,26-Jul-16,skunk,16303200,V589
AY998248,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Quecholac,1990,1990,1990,607,04-May-05,26-Jul-16,Canis familiaris,16303200,V590
AY998249,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Hermosillo,1998,1998,1998,607,04-May-05,26-Jul-16,Lynx rufus,16303200,V591
AY998254,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Chihuahua,1991,1991,1991,607,04-May-05,26-Jul-16,Lynx rufus,16303200,V680
AY998256,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Coacalco,1996,1996,1996,607,04-May-05,26-Jul-16,Canis familiaris,16303200,V682
AY998283,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,San Pedro Atoyac,2001,2001,2001,607,04-May-05,26-Jul-16,Canis familiaris,16303200,V863
AF357285,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Sao Paulo State,1998,1998,1998,600,05-Apr-01,19-Apr-11,Desmodus rotundus,12113496,VB8
AB247397,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Presidebte Dutra,2004,2004,2004,599,02-Jun-06,14-Jul-16,Bos taurus,16773238,BRbv644
AB247408,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Gonçarves Dias,2003,2003,2003,599,02-Jun-06,14-Jul-16,Felis catus,16773238,BRct333
AB247409,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiânia,1998,1998,1998,599,02-Jun-06,14-Jul-16,Felis catus,16773238,BRct5
AB247413,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Bacabal,-,-,2006,599,02-Jun-06,14-Jul-16,Canis familiaris,16773238,BRdg321
AB247417,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Capinzal do Norte,-,-,2006,599,02-Jun-06,14-Jul-16,Canis familiaris,16773238,BRdg334
AB247438,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,599,02-Jun-06,14-Jul-16,Homo sapiens,-,BRhm23
AB247439,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,599,02-Jun-06,14-Jul-16,Homo sapiens,-,BRhm327
AB247444,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,599,02-Jun-06,14-Jul-16,Bos taurus,-,BRbv641
AB247448,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,599,02-Jun-06,14-Jul-16,Homo sapiens,-,BRhm328
AB247449,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,599,02-Jun-06,14-Jul-16,Canis lupus familiaris,-,BRdg665
AB247451,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,599,02-Jun-06,14-Jul-16,Sus,-,BRpg667
AY998299,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Tecamac,2002,2002,2002,539,04-May-05,26-Jul-16,Canis familiaris,16303200,V931
AY563516,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2004,533,22-Mar-04,26-Jul-16,Homo sapiens,-,428M
AY962048,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,São Paulo,1989,1989,1989,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V903
AY962049,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,São Paulo,1989,1989,1989,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V904
AY962054,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,São Paulo,1989,1989,1989,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V909
AY962057,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2002,2002,2002,528,31-Aug-05,26-Jul-16,Vulpes vulpes,16227239,V913
AY962058,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2001,2001,2001,528,31-Aug-05,26-Jul-16,Vulpes vulpes,16227239,V914
AY962059,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2000,2000,2000,528,31-Aug-05,26-Jul-16,Vulpes vulpes,16227239,V915
AY962076,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiás,-,-,2005,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V969
AY962077,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiás,-,-,2005,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V970
AY962079,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiás,-,-,2005,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V972
AY962080,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Mato Grosso do Sul,-,-,2005,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V973
AY962081,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,São Paulo,1989,1989,1989,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V974
AY962084,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Minas Gerais,1987,1987,1987,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V981
AY962086,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Paraíba,2002,2002,2002,528,31-Aug-05,26-Jul-16,Canis familiaris,16227239,V986
AY962090,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2002,2002,2002,528,31-Aug-05,26-Jul-16,Vulpes vulpes,16227239,V997
AY962091,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2002,2002,2002,528,31-Aug-05,26-Jul-16,Vulpes vulpes,16227239,V998
AY962092,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2002,2002,2002,528,31-Aug-05,26-Jul-16,Vulpes vulpes,16227239,V999
AY962093,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2002,2002,2002,528,31-Aug-05,26-Jul-16,Vulpes vulpes,16227239,V1001
DQ497415,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2001,2001,2001,438,12-Jun-06,14-Jul-16,Canis,15863275,2217
DQ497416,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraíba,2001,2001,2001,438,12-Jun-06,14-Jul-16,Canis,15863275,2263
KY435374,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,-,-,-,-,-,2018,429,12-Dec-18,12-Dec-18,-,-,1769/09FoxNvoLeonV1
KY435386,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,-,-,-,-,2018,429,12-Dec-18,12-Dec-18,-,-,4195/11SabNL
U22862,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,-,Brazil,-,1985,1985,1985,400,21-Jul-95,21-Jul-95,Canis familiaris,7778285,86123BR
AF352633,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,Mexico,-,1991,1991,1991,384,17-Apr-01,05-Oct-16,Tadarida brasiliensis (insectivorous bat),11226582,TB2
AY340710,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,-,Bolivia,-,-,-,2003,320,31-Dec-03,03-Jun-05,Canis familiaris,14602205,BOL6997
AY340784,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,-,Bolivia,-,-,-,2003,320,31-Dec-03,03-Jun-05,Canis familiaris,14602205,BOL7797
DQ447947,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Fortaleza,1997,1997,1997,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu4531
DQ447948,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,1998,1998,1998,320,15-Apr-06,26-Jul-16,C. thous,17326958,brcth4122
DQ447949,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Caucaia,2000,2000,2000,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu5325
DQ447950,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Caucaia,2000,2000,2000,320,15-Apr-06,26-Jul-16,Canis familiaris,17326958,brdg5360
DQ447951,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paracuru,2000,2000,2000,320,15-Apr-06,26-Jul-16,C. thous,17326958,brcth5361
DQ447954,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Caucaia,2001,2001,2001,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu5691
DQ447955,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Maranguape,2001,2001,2001,320,15-Apr-06,26-Jul-16,Canis familiaris,17326958,brdg5693
DQ447956,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Barroquinha,2001,2001,2001,320,15-Apr-06,26-Jul-16,C. thous,17326958,brcth5695
DQ447957,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Caninde,2001,2001,2001,320,15-Apr-06,26-Jul-16,C. thous,17326958,brcth5697
DQ447958,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Maranguape,2001,2001,2001,320,15-Apr-06,26-Jul-16,C. thous,17326958,brcth5692
DQ447959,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Maranguape,2001,2001,2001,320,15-Apr-06,26-Jul-16,P. cancrivorous,17326958,brpcr5698
DQ447962,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Fortaleza,2002,2002,2002,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu138
DQ447963,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Fortaleza,2003,2003,2003,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu142
DQ447964,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Umirim,2003,2003,2003,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu130
DQ447965,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Fortaleza,2003,2003,2003,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu146
DQ447966,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Tururu,2003,2003,2003,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu145
DQ447967,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Fortaleza,2003,2003,2003,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu129
DQ447968,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Maracanau,2003,2003,2003,320,15-Apr-06,26-Jul-16,Homo sapiens,17326958,brhmu131
AY170224,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,USA,United States,"Flagstaff, Arizona",1986,1986,1986,300,13-May-03,25-Jul-16,Vulpes vulpes,16965714,186
AY170225,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,USA,United States,"Flagstaff, Arizona",1979,1979,1979,300,13-May-03,25-Jul-16,Vulpes vulpes,16965714,398
AB010553,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,-,-,-,-,1998,278,05-Feb-98,28-May-13,Canis familiaris,-,1088
AB010554,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,-,-,-,-,1998,272,05-Feb-98,28-May-13,Canis familiaris,-,1088
AY561762,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,"Nuevo Laredo, Tamaulipas",2002,2002,2002,267,10-Mar-04,10-Mar-04,Felis catus,15896399,4508tampct02
AY561763,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,"Nuevo Laredo, Tamaulipas",2002,2002,2002,267,10-Mar-04,10-Mar-04,Felis catus,15896399,4506tampct02
AY561764,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Coahuila,2001,2001,2001,267,10-Mar-04,25-May-05,Canis latrans,15896399,247coahcy01
AY561765,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Zacatecas,2000,2000,2000,267,10-Mar-04,25-May-05,Bos taurus,15896399,3269zacbov00
AY561766,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,San Luis Potosi,1996,1996,1996,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4823slpdg99
AY561767,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,San Luis Potosi,1999,1999,1999,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4815slpdg99
AY561768,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Jalisco,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3313jaldg02
AY561769,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Guanajuato,2001,2001,2001,267,10-Mar-04,25-May-05,Felis catus,15896399,3275gtoct01
AY561770,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Michoacan,2000,2000,2000,267,10-Mar-04,10-Mar-04,Canis familiaris,-,3288michdg00
AY561771,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Distrito Federal,1999,1999,1999,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3299dfdg99
AY561772,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Distrito Federal,2000,2000,2000,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3260dfdg00
AY561773,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Estado de Mexico,1998,1998,1998,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3244mxdg98
AY561774,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Estado de Mexico,1999,1999,1999,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3284mxdg99
AY561775,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Estado de Mexico,2001,2001,2001,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3267mxdg01
AY561776,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Estado de Mexico,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4514mxdg02
AY561777,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Estado de Mexico,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3304mxdg02
AY561778,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Estado de Mexico,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4516mxdg02
AY561779,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Estado de Mexico,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4511mxdg02
AY561780,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Puebla,1996,1996,1996,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4822puedg96
AY561781,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Puebla,2000,2000,2000,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3281puedg00
AY561782,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Puebla,2001,2001,2001,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3279puedg01
AY561783,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Estado de Mexico,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4491mxdg02
AY561784,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Puebla,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4513puedg02
AY561785,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Puebla,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4519puedg02
AY561786,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Tlaxcala,2001,2001,2001,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3302tlxdg01
AY561787,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Tlaxcala,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3303tlxdg02
AY561788,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Hidalgo,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3325hgodg02
AY561789,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Guerrero,1999,1999,1999,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3278grodg99
AY561790,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Guerrero,2000,2000,2000,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3251grodg00
AY561791,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Guerrero,2001,2001,2001,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3285grodg01
AY561792,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Guerrero,2001,2001,2001,267,10-Mar-04,25-May-05,Canis familiaris,15896399,3287grodg01
AY561793,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Chiapas,2002,2002,2002,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4486chisdg02
AY561794,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Yucatan,1999,1999,1999,267,10-Mar-04,26-Jul-16,Canis familiaris,15896399,4476yucdg99
AY561795,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,Mexico,Yucatan,2001,2001,2001,267,10-Mar-04,25-May-05,Canis familiaris,15896399,-
AY561796,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Yucatan,2001,2001,2001,267,10-Mar-04,25-May-05,Canis familiaris,15896399,4481yucdg01
AY561797,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Yucatan,2002,2002,2002,267,10-Mar-04,25-May-05,Sus scrofa,15896399,4480yucpg02
AY561798,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Zacatecas,1999,1999,1999,267,10-Mar-04,25-May-05,Urocyon cinereoargenteus,15896399,3280zacfx99
AY561799,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Sonora,2001,2001,2001,267,10-Mar-04,25-May-05,Urocyon cinereoargenteus,15896399,3253sonfx01
AY561800,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Sonora,2002,2002,2002,267,10-Mar-04,25-May-05,Lynx rufus,15896399,4510sonbct02
AY561801,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Sonora,2002,2002,2002,267,10-Mar-04,25-May-05,Urocyon cinereoargenteus,15896399,4498sonfx02
AY561802,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Chihuahua,2001,2001,2001,267,10-Mar-04,25-May-05,Puma Concolor,15896399,3282chihpm01
AY561803,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Sinaloa,2001,2001,2001,267,10-Mar-04,25-May-05,Lynx rufus,15896399,3264sinbct01
EF377583,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Zona Bananera,2000,2000,2000,264,18-Feb-07,14-Jul-16,Vulpes vulpes,17643540,F04/00
EF377584,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Aracataca,2002,2002,2002,264,18-Feb-07,14-Jul-16,Vulpes vulpes,17643540,F16/02
EF377585,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Bolivar,1997,1997,1997,264,18-Feb-07,14-Jul-16,Homo sapiens,17643540,H03/97
EF377586,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Pivijay,2001,2001,2001,264,18-Feb-07,14-Jul-16,Felis catus,17643540,CT2/01
EF377587,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Plato,2002,2002,2002,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C02/02
EF377588,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Sierra Nevada,2001,2001,2001,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C57/01
EF377589,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Retén,2001,2001,2001,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C09/01
EF377590,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Fundación,2004,2004,2004,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C03/04
EF377591,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Ciénaga,1999,1999,1999,264,18-Feb-07,14-Jul-16,Homo sapiens,17643540,H06/99
EF377592,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Chivolo,2004,2004,2004,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C01/04
EF377593,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Zona Bananera,2001,2001,2001,264,18-Feb-07,14-Jul-16,Felis catus,17643540,CT1/01
EF377594,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Aracataca,2000,2000,2000,264,18-Feb-07,14-Jul-16,Vulpes vulpes,17643540,F02/00
EF377595,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Pivijay,2003,2003,2003,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C01/03
EF377596,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Chivolo,2004,2004,2004,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C02/04
EF377597,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Fundación,2000,2000,2000,264,18-Feb-07,14-Jul-16,Vulpes vulpes,17643540,F07/00
EF377598,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Ciénaga,2001,2001,2001,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C08/01
EF377599,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Malambo,2002,2002,2002,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C01/02
EF377600,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Fundación,2003,2003,2003,264,18-Feb-07,14-Jul-16,Vulpes vulpes,17643540,F18/02
EF377601,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Ciénaga,2003,2003,2003,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C02/03
EF377602,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Fundación,2003,2003,2003,264,18-Feb-07,14-Jul-16,Vulpes vulpes,17643540,F19/02
EF377603,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,San Juan Nepomuceno,2001,2001,2001,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C04/01
EF377604,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Zona Bananera,2002,2002,2002,264,18-Feb-07,14-Jul-16,Canis familiaris,17643540,C03/02
EF377605,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Pivijay,2003,2003,2003,264,18-Feb-07,14-Jul-16,Vulpes vulpes,17643540,F22/03
EF377606,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,COL,Colombia,Plato,2003,2003,2003,264,18-Feb-07,14-Jul-16,Felis catus,17643540,CT1/03
